,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_3152,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Mogibacterium,NA
ASV_3153,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA
ASV_3154,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
ASV_3155,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA
ASV_3156,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,F0058,NA
ASV_3157,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA
ASV_3158,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Centipeda,NA
ASV_3159,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,NA
ASV_3160,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3161,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3162,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,NA
ASV_3163,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_YAB2003_group,NA
ASV_3164,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA
ASV_3165,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_3166,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Shuttleworthia,NA
ASV_3167,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales_fa,Parvimonas,NA
ASV_3168,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA
ASV_3169,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA
ASV_3170,Bacteria,Firmicutes,Clostridia,Lachnospirales,Defluviitaleaceae,Defluviitaleaceae_UCG-011,NA
ASV_3171,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,NA,NA
ASV_3172,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,NA,NA
ASV_3173,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,NA,NA
ASV_3174,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,NA
ASV_3175,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),NA,NA,NA
ASV_3176,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
ASV_3177,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
ASV_3178,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,NA
ASV_3179,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA
ASV_3180,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
ASV_3181,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Dactylosporangium,NA
ASV_3182,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,NA,NA
ASV_3183,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,NA
ASV_3184,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
ASV_3185,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,NA
ASV_3186,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3187,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA
ASV_3188,Bacteria,Firmicutes,NA,NA,NA,NA,NA
ASV_3189,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,NA,NA
ASV_3190,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
ASV_3191,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA
ASV_3192,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
ASV_3193,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_UCG-001,NA
ASV_3194,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
ASV_3195,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3196,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
ASV_3197,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,NA,NA
ASV_3198,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA
ASV_3199,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Eikenella,NA
ASV_3200,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Filifactor,NA
ASV_3201,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_YAB2003_group,NA
ASV_3202,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
ASV_3203,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA
ASV_3204,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA
ASV_3205,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,NA,NA
ASV_3206,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,NA,NA
ASV_3207,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),NA,NA,NA
ASV_3208,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales_fa,Parvimonas,NA
ASV_3209,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,NA,NA,NA
ASV_3210,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Pyramidobacter,piscolens
ASV_3211,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,NA,NA
ASV_3212,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
ASV_3213,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3214,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_UCG-006,NA
ASV_3215,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,NA
ASV_3216,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
ASV_3217,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA
ASV_3218,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_3219,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3220,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,aureus
ASV_3221,Bacteria,Firmicutes,Bacilli,RF39,NA,NA,NA
ASV_3222,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3223,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3224,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,NA
ASV_3225,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,NA
ASV_3226,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,NA
ASV_3227,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_YAB2003_group,NA
ASV_3228,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA
ASV_3229,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_3230,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
ASV_3231,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
ASV_3232,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,S5-A14a,NA
ASV_3233,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,NA
ASV_3234,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
ASV_3235,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,NA,NA
ASV_3236,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3237,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Scardovia,NA
ASV_3238,Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,NA
ASV_3239,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
ASV_3240,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,NA,NA,NA
ASV_3241,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA
ASV_3242,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA
ASV_3243,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,NA,NA,NA
ASV_3244,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3245,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
ASV_3246,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
ASV_3247,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,NA,NA
ASV_3248,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,NA
ASV_3249,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
ASV_3250,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,NA
ASV_3251,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
ASV_3252,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,NA,NA,NA
ASV_3253,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3254,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,NA
ASV_3255,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3256,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,NA
ASV_3257,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,NA
ASV_3258,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA
ASV_3259,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,NA
ASV_3260,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA
ASV_3261,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Catonella,NA
ASV_3262,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_3263,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,NA
ASV_3264,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3265,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA
ASV_3266,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
ASV_3267,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,NA,NA
ASV_3268,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,NA
ASV_3269,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3270,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,NA,NA
ASV_3271,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,NA
ASV_3272,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Chroococcidiopsis_PCC_7203,NA
ASV_3273,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,NA
ASV_3274,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_3275,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA
ASV_3276,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3277,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,NA,NA
ASV_3278,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,NA
ASV_3279,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_3280,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,NA
ASV_3281,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA
ASV_3282,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,NA
ASV_3283,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
ASV_3284,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,NA
ASV_3285,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_3286,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Mogibacterium,NA
ASV_3287,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aureimonas,altamirensis
ASV_3288,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Centipeda,NA
ASV_3289,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Avibacterium,NA
ASV_3290,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA
ASV_3291,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3292,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
ASV_3293,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3294,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Streptobacillus,NA
ASV_3295,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA
ASV_3296,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,NA
ASV_3297,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,F0058,NA
ASV_3298,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3299,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,NA,NA
ASV_3300,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA
ASV_3301,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,NA
ASV_3302,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,NA,NA
ASV_3303,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
ASV_3304,NA,NA,NA,NA,NA,NA,NA
ASV_3305,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,NA,NA
ASV_3306,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA
ASV_3307,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,NA,NA
ASV_3308,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,NA,NA
ASV_3309,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,NA
ASV_3310,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,F0058,NA
ASV_3311,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA
ASV_3312,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3313,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,NA,NA,NA
ASV_3314,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,NA
ASV_3315,Bacteria,Firmicutes,Bacilli,NA,NA,NA,NA
ASV_3316,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aureimonas,NA
ASV_3317,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,NA
ASV_3318,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
ASV_3319,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,NA,NA
ASV_3320,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
ASV_3321,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA
ASV_3322,Bacteria,Firmicutes,Bacilli,NA,NA,NA,NA
ASV_3323,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,NA
ASV_3324,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
ASV_3325,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,NA,NA
ASV_3326,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA
ASV_3327,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,GTL1,NA
ASV_3328,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3329,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,NA
ASV_3330,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA
ASV_3331,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
ASV_3332,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
ASV_3333,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3334,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,F0058,NA
ASV_3335,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_3336,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA
ASV_3337,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA
ASV_3338,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_YAB2003_group,NA
ASV_3339,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA
ASV_3340,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Eikenella,NA
ASV_3341,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),NA,NA,NA
ASV_3342,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3343,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,NA,NA
ASV_3344,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_3345,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
ASV_3346,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3347,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,NA
ASV_3348,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_3349,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_3350,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,NA,NA
ASV_3351,Bacteria,Firmicutes,NA,NA,NA,NA,NA
ASV_3352,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Modestobacter,NA
ASV_3353,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3354,Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,NA
ASV_3355,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA
ASV_3356,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3357,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA
ASV_3358,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_3359,Bacteria,Firmicutes,Bacilli,NA,NA,NA,NA
ASV_3360,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3361,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,NA
ASV_3362,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA
ASV_3363,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
ASV_3364,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA
ASV_3365,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
ASV_3366,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,NA,NA,NA
ASV_3367,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,NA,NA,NA
ASV_3368,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,NA
ASV_3369,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_YAB2003_group,NA
ASV_3370,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3371,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,NA
ASV_3372,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3373,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA
ASV_3374,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,NA
ASV_3375,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
ASV_3376,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA
ASV_3377,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,NA
ASV_3378,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA
ASV_3379,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_3380,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Eikenella,NA
ASV_3381,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_3382,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,NA,NA
ASV_3383,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA
ASV_3384,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
ASV_3385,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA
ASV_3386,Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,NA
ASV_3387,Bacteria,Firmicutes,NA,NA,NA,NA,NA
ASV_3388,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA
ASV_3389,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_3390,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
ASV_3391,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA,NA
ASV_3392,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,NA,NA
ASV_3393,Bacteria,Firmicutes,Bacilli,NA,NA,NA,NA
ASV_3394,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Catonella,NA
ASV_3395,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
ASV_3396,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
ASV_3397,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3398,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Cricetibacter,NA
ASV_3399,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,NA,NA
ASV_3400,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA
ASV_3401,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA
ASV_3402,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,Peptococcus,NA
ASV_3403,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA
ASV_3404,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA
ASV_3405,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_3406,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
ASV_3407,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3408,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA
ASV_3409,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,NA
ASV_3410,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
ASV_3411,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA
ASV_3412,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA
